epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1150.2,1.06108,0.57831,0.94906,0.93302,0.91581,0.95544,0.51536,1.63934,0.69252,1.07478,0.0008647,0.0008647,0.0008647
43,1177.09,0.99585,0.54119,0.92925,0.95362,0.92563,0.96967,0.61147,1.3867,0.58138,0.99428,0.0008614,0.0008614,0.0008614
44,1203.35,0.99001,0.54082,0.93054,0.97076,0.93051,0.96834,0.62918,1.32626,0.57327,0.98792,0.0008581,0.0008581,0.0008581
45,1229.64,1.01298,0.55681,0.93762,0.96302,0.92558,0.96964,0.60272,1.44305,0.60498,1.01501,0.0008548,0.0008548,0.0008548
46,1257.07,1.01847,0.5549,0.93848,0.96392,0.93145,0.97097,0.67904,1.2087,0.54398,0.95399,0.0008515,0.0008515,0.0008515
47,1284.51,1.03553,0.54987,0.93595,0.95937,0.91403,0.95838,0.46238,1.81911,0.69151,1.14699,0.0008482,0.0008482,0.0008482
48,1311.75,0.9834,0.52913,0.92721,0.96207,0.92706,0.96561,0.52493,1.64927,0.6419,1.08148,0.0008449,0.0008449,0.0008449
49,1338.75,0.98595,0.5393,0.92707,0.95935,0.94051,0.97385,0.65229,1.29272,0.56113,0.97294,0.0008416,0.0008416,0.0008416
50,1367.74,1.02729,0.54458,0.92937,0.96494,0.91818,0.96225,0.5482,1.54696,0.61738,1.04804,0.0008383,0.0008383,0.0008383
51,1394.97,0.97889,0.52331,0.9207,0.95205,0.93721,0.96872,0.64628,1.30206,0.5552,0.97037,0.000835,0.000835,0.000835
52,1421.96,1.01089,0.53623,0.92861,0.9626,0.9369,0.97158,0.57467,1.51435,0.60205,1.03631,0.0008317,0.0008317,0.0008317
53,1449.39,0.97586,0.52755,0.9302,0.96631,0.92978,0.9667,0.60679,1.40421,0.59651,1.00198,0.0008284,0.0008284,0.0008284
54,1476.51,0.9606,0.51944,0.92028,0.94508,0.9349,0.96682,0.64122,1.29967,0.57957,0.96811,0.0008251,0.0008251,0.0008251
