epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,351.829,0.54641,0.57909,0.91656,0.70048,0.78744,0.79754,0.61998,0.6924,0.85108,1.04789,0.00071785,0.00071785,0.00071785
59,358.796,0.58258,0.5958,0.94481,0.79211,0.78031,0.83747,0.64195,0.62735,0.87781,1.00233,0.0007129,0.0007129,0.0007129
60,364.929,0.56083,0.63074,0.92941,0.72796,0.78757,0.80567,0.62594,0.66685,0.85746,1.06865,0.00070795,0.00070795,0.00070795
61,370.494,0.55774,0.58176,0.92166,0.74578,0.77024,0.81383,0.62548,0.64734,0.83505,1.04003,0.000703,0.000703,0.000703
62,376.119,0.547,0.57024,0.93469,0.68766,0.7696,0.80121,0.61692,0.65315,0.87563,1.04426,0.00069805,0.00069805,0.00069805
63,381.872,0.53936,0.55185,0.93268,0.75483,0.71563,0.79739,0.61855,0.65708,0.94121,1.05075,0.0006931,0.0006931,0.0006931
64,387.401,0.57463,0.58207,0.96234,0.68443,0.75469,0.76283,0.62544,0.64889,0.89347,1.03237,0.00068815,0.00068815,0.00068815
65,393.972,0.54322,0.57039,0.93273,0.65172,0.66761,0.74338,0.61774,0.61131,0.96509,1.0131,0.0006832,0.0006832,0.0006832
66,399.574,0.54033,0.53809,0.92926,0.72755,0.78586,0.83657,0.65221,0.62779,0.84362,1.01403,0.00067825,0.00067825,0.00067825
67,405.371,0.55552,0.54959,0.94389,0.67915,0.70874,0.76636,0.59242,0.67054,0.97718,1.0624,0.0006733,0.0006733,0.0006733
68,411.027,0.5653,0.55614,0.94078,0.71799,0.66348,0.78169,0.61682,0.65517,0.99089,1.04905,0.00066835,0.00066835,0.00066835
69,416.587,0.54751,0.55049,0.93944,0.64404,0.71937,0.7624,0.60071,0.64117,0.98701,1.04564,0.0006634,0.0006634,0.0006634
70,423.372,0.52766,0.53724,0.91643,0.61669,0.80402,0.7916,0.63996,0.64761,0.90636,1.04552,0.00065845,0.00065845,0.00065845
71,429.462,0.52513,0.52074,0.92,0.72447,0.78967,0.78482,0.63852,0.62021,0.81902,1.03276,0.0006535,0.0006535,0.0006535
72,435,0.52895,0.5134,0.93976,0.6876,0.71557,0.76773,0.60781,0.63232,0.95917,1.0349,0.00064855,0.00064855,0.00064855
73,440.512,0.52547,0.49357,0.93041,0.5837,0.80718,0.74862,0.59791,0.64893,1.0353,1.04735,0.0006436,0.0006436,0.0006436
74,445.991,0.51021,0.49716,0.8969,0.67176,0.73909,0.79125,0.60826,0.66902,1.02373,1.06512,0.00063865,0.00063865,0.00063865
75,451.806,0.51568,0.49535,0.91863,0.68664,0.74818,0.76139,0.60783,0.6436,0.98273,1.02592,0.0006337,0.0006337,0.0006337
76,458.524,0.50432,0.51653,0.92419,0.72801,0.7807,0.79043,0.61393,0.62357,0.92398,1.01405,0.00062875,0.00062875,0.00062875
77,464.164,0.5194,0.51992,0.91713,0.74078,0.7633,0.79604,0.58799,0.66199,0.94457,1.04501,0.0006238,0.0006238,0.0006238
78,469.5,0.49459,0.4958,0.90656,0.722,0.70777,0.76186,0.59369,0.62164,0.98012,1.03366,0.00061885,0.00061885,0.00061885
79,475.142,0.50744,0.48166,0.92287,0.71883,0.75276,0.80227,0.60684,0.65153,0.91872,1.05874,0.0006139,0.0006139,0.0006139
80,480.717,0.50603,0.46635,0.92471,0.69058,0.75099,0.75825,0.5888,0.63031,0.95003,1.04174,0.00060895,0.00060895,0.00060895
81,486.272,0.50286,0.46742,0.89939,0.72943,0.65932,0.72663,0.56373,0.68107,1.0818,1.08421,0.000604,0.000604,0.000604
82,493.002,0.49267,0.49991,0.91346,0.67641,0.73327,0.76726,0.60045,0.66716,1.03378,1.05391,0.00059905,0.00059905,0.00059905
83,498.585,0.49507,0.47101,0.90441,0.6345,0.62301,0.71502,0.57982,0.63412,1.20111,1.03362,0.0005941,0.0005941,0.0005941
84,504.136,0.48482,0.48058,0.91373,0.63949,0.72052,0.74975,0.60018,0.65515,1.13059,1.02986,0.00058915,0.00058915,0.00058915
85,510.018,0.47637,0.48303,0.90349,0.70981,0.73707,0.76871,0.61733,0.62876,0.92144,1.02604,0.0005842,0.0005842,0.0005842
86,515.502,0.49922,0.45671,0.9042,0.66225,0.74323,0.78218,0.59317,0.61189,1.04324,1.01063,0.00057925,0.00057925,0.00057925
87,522.428,0.49603,0.47651,0.90968,0.7526,0.72785,0.80506,0.61608,0.64588,0.95714,1.0371,0.0005743,0.0005743,0.0005743
88,528.696,0.47815,0.44183,0.90629,0.68887,0.77786,0.79385,0.5959,0.64759,0.98553,1.04308,0.00056935,0.00056935,0.00056935
89,534.159,0.49604,0.46453,0.92524,0.694,0.83532,0.81425,0.59864,0.66172,0.99944,1.03762,0.0005644,0.0005644,0.0005644
90,539.887,0.48263,0.47683,0.90955,0.79721,0.775,0.81814,0.62967,0.6453,0.93257,1.04104,0.00055945,0.00055945,0.00055945
91,545.322,0.47375,0.45555,0.89178,0.66637,0.76286,0.75988,0.60695,0.65424,0.94332,1.06119,0.0005545,0.0005545,0.0005545
92,550.958,0.46204,0.44535,0.89348,0.69739,0.78571,0.76347,0.59879,0.682,0.92287,1.11414,0.00054955,0.00054955,0.00054955
93,557.883,0.46352,0.42769,0.89914,0.71973,0.7636,0.79645,0.63226,0.63102,0.85554,1.05856,0.0005446,0.0005446,0.0005446
94,563.63,0.47091,0.4148,0.90687,0.67919,0.76884,0.81194,0.63364,0.63087,0.96367,1.04376,0.00053965,0.00053965,0.00053965
95,569.287,0.472,0.45626,0.90661,0.72542,0.73622,0.79652,0.61858,0.65126,0.89559,1.04216,0.0005347,0.0005347,0.0005347
96,575.056,0.4606,0.41107,0.89125,0.62753,0.77928,0.7874,0.61503,0.62426,0.97876,1.02447,0.00052975,0.00052975,0.00052975
97,580.84,0.47194,0.4266,0.88933,0.76867,0.70883,0.81701,0.63333,0.62263,0.90113,1.05149,0.0005248,0.0005248,0.0005248
98,586.569,0.4579,0.44317,0.90147,0.66155,0.81747,0.81561,0.6491,0.65022,0.82101,1.06788,0.00051985,0.00051985,0.00051985
99,593.445,0.46094,0.43853,0.90315,0.70677,0.73478,0.81027,0.65157,0.62147,0.85615,1.05193,0.0005149,0.0005149,0.0005149
100,599.286,0.43211,0.40286,0.86696,0.76832,0.73258,0.8058,0.66202,0.61692,0.81371,1.04812,0.00050995,0.00050995,0.00050995
101,605.227,0.42979,0.42418,0.8815,0.61112,0.79518,0.76575,0.61391,0.66509,1.04991,1.06552,0.000505,0.000505,0.000505
102,610.5,0.43194,0.41257,0.88338,0.64348,0.83127,0.80622,0.62151,0.62362,0.92548,1.03291,0.00050005,0.00050005,0.00050005
103,616.102,0.45497,0.44711,0.89552,0.74436,0.79379,0.83007,0.6553,0.62743,0.82295,1.03604,0.0004951,0.0004951,0.0004951
