epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1844.37,1.03739,0.58454,0.96315,0.72364,0.66853,0.70535,0.47223,1.35577,0.6979,1.05829,0.000232864,0.000232864,0.000232864
43,1888.13,1.02077,0.57243,0.95609,0.76945,0.69635,0.7246,0.4896,1.36854,0.68047,1.06085,0.000231763,0.000231763,0.000231763
44,1932.83,1.01888,0.55386,0.96266,0.79111,0.68493,0.7252,0.49681,1.34659,0.66844,1.05053,0.000230662,0.000230662,0.000230662
45,1976.03,1.0173,0.56892,0.95617,0.79819,0.66535,0.72826,0.49466,1.30408,0.67295,1.04545,0.000229561,0.000229561,0.000229561
46,2019.36,0.99724,0.55534,0.95465,0.73201,0.69912,0.71389,0.48311,1.32265,0.66728,1.05792,0.00022846,0.00022846,0.00022846
47,2064.46,1.01625,0.56636,0.95687,0.7857,0.65634,0.70527,0.46988,1.4359,0.69878,1.08672,0.00022736,0.00022736,0.00022736
48,2106.99,0.99899,0.55535,0.95682,0.73209,0.67672,0.69861,0.46753,1.43888,0.69708,1.08666,0.000226259,0.000226259,0.000226259
49,2150.23,1.01238,0.56941,0.95973,0.78065,0.67173,0.71199,0.485,1.26923,0.65839,1.0455,0.000225158,0.000225158,0.000225158
50,2193.22,0.97553,0.54238,0.95452,0.81723,0.67042,0.72844,0.494,1.40322,0.68607,1.08324,0.000224057,0.000224057,0.000224057
51,2238.45,0.98684,0.54586,0.94578,0.79141,0.69662,0.72494,0.47254,1.39805,0.67205,1.08094,0.000222956,0.000222956,0.000222956
52,2281.79,0.98067,0.53608,0.94808,0.78035,0.7097,0.72975,0.51388,1.17824,0.62562,1.01802,0.000221855,0.000221855,0.000221855
53,2324.7,0.96644,0.53684,0.94773,0.79578,0.69896,0.7268,0.4933,1.34898,0.66479,1.06099,0.000220754,0.000220754,0.000220754
54,2367.61,0.98239,0.54669,0.95312,0.79048,0.69083,0.7219,0.48947,1.2967,0.65147,1.05133,0.000219653,0.000219653,0.000219653
