epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,14108.9,0.56333,1.24063,1.01436,0.89069,0.82538,0.88798,0.67578,0.56484,1.07407,1.11584,0.00111864,0.00111864,0.00111864
95,14256.5,0.5616,1.23311,1.00978,0.88299,0.83557,0.88501,0.6768,0.56274,1.07162,1.11528,0.00110317,0.00110317,0.00110317
96,14405.2,0.56551,1.21675,1.01532,0.89482,0.81823,0.88949,0.67986,0.56139,1.07278,1.11582,0.00108767,0.00108767,0.00108767
97,14554.3,0.56,1.22337,1.00641,0.88136,0.83456,0.89536,0.67907,0.56079,1.06226,1.11563,0.00107216,0.00107216,0.00107216
98,14702.3,0.56287,1.22856,1.01448,0.86772,0.84136,0.89326,0.6777,0.56282,1.0542,1.11823,0.00105664,0.00105664,0.00105664
99,14851.1,0.55654,1.20784,1.00545,0.88203,0.83766,0.89641,0.6804,0.56326,1.04885,1.11399,0.0010411,0.0010411,0.0010411
100,15001.6,0.55539,1.2022,1.00377,0.87879,0.83243,0.8886,0.67687,0.56195,1.05014,1.11066,0.00102555,0.00102555,0.00102555
101,15150.9,0.55533,1.19525,1.00525,0.8727,0.8388,0.8902,0.67689,0.56123,1.03695,1.11174,0.00101,0.00101,0.00101
102,15300.2,0.5527,1.17795,1.00731,0.86689,0.84401,0.89042,0.67881,0.56006,1.04441,1.11082,0.00099445,0.00099445,0.00099445
103,15449.5,0.55357,1.17572,1.00343,0.87718,0.84267,0.89236,0.68048,0.55908,1.03954,1.10685,0.000978903,0.000978903,0.000978903
104,15600.6,0.5486,1.15234,0.99816,0.8845,0.83671,0.8925,0.67784,0.55772,1.03707,1.10812,0.000963365,0.000963365,0.000963365
105,15756.1,0.54955,1.17389,1.00178,0.87563,0.85397,0.89381,0.67835,0.5574,1.03167,1.10719,0.000947837,0.000947837,0.000947837
106,15902.6,0.54477,1.16617,0.99371,0.88747,0.84109,0.89331,0.67906,0.55722,1.03374,1.10316,0.000932325,0.000932325,0.000932325
107,16050.7,0.54823,1.14532,0.99933,0.87985,0.84512,0.89052,0.68055,0.55659,1.03009,1.10326,0.000916833,0.000916833,0.000916833
108,16201,0.54818,1.16954,1.00073,0.88108,0.83518,0.89435,0.6814,0.55656,1.02408,1.10188,0.000901363,0.000901363,0.000901363
109,16354.9,0.54418,1.15712,0.99915,0.8807,0.83914,0.89836,0.68553,0.55524,1.01967,1.10125,0.00088592,0.00088592,0.00088592
110,16504.4,0.54454,1.14471,0.99993,0.89032,0.83348,0.8983,0.68656,0.55523,1.02063,1.10229,0.000870508,0.000870508,0.000870508
111,16652.4,0.54656,1.139,0.9996,0.88577,0.84018,0.89854,0.68747,0.55369,1.02208,1.1013,0.00085513,0.00085513,0.00085513
112,16803.9,0.53801,1.11705,0.99412,0.8925,0.8371,0.89904,0.68984,0.55327,1.01887,1.10013,0.00083979,0.00083979,0.00083979
113,16958.1,0.54366,1.13359,0.99665,0.89167,0.8478,0.89737,0.6886,0.55357,1.01111,1.10131,0.000824492,0.000824492,0.000824492
114,17111.4,0.5377,1.11839,0.99402,0.88906,0.8437,0.8951,0.68726,0.55163,1.00721,1.10124,0.000809241,0.000809241,0.000809241
115,17260.4,0.53977,1.11704,0.99598,0.88433,0.84587,0.89708,0.68949,0.55087,1.00475,1.09956,0.000794038,0.000794038,0.000794038
116,17412.2,0.53937,1.10269,0.99067,0.88857,0.84207,0.89579,0.68931,0.55081,1.0026,1.09987,0.000778889,0.000778889,0.000778889
117,17565.4,0.53044,1.08189,0.9851,0.8876,0.83829,0.8971,0.69011,0.55079,1.00121,1.0988,0.000763797,0.000763797,0.000763797
118,17722.2,0.53558,1.09458,0.99426,0.88162,0.84056,0.89939,0.68772,0.54962,1.00472,1.09847,0.000748766,0.000748766,0.000748766
119,17874.2,0.53246,1.08245,0.99223,0.88372,0.84561,0.90178,0.6905,0.54969,0.9999,1.09932,0.000733799,0.000733799,0.000733799
120,18038.7,0.53516,1.08542,0.98815,0.8883,0.85008,0.90323,0.69282,0.54891,0.99543,1.09901,0.0007189,0.0007189,0.0007189
