epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1849.66,1.36566,0.80739,1.0871,0.80914,0.72375,0.77453,0.46464,1.64813,0.76879,1.16129,0.0091882,0.0091882,0.0091882
43,1894.12,1.36423,0.79567,1.08779,0.75816,0.66469,0.71888,0.41288,1.82832,0.86027,1.25888,0.0091684,0.0091684,0.0091684
44,1938.79,1.34145,0.78957,1.083,0.80316,0.64495,0.70437,0.4067,1.84283,0.85446,1.254,0.0091486,0.0091486,0.0091486
45,1983.76,1.35194,0.79362,1.08823,0.78753,0.69895,0.75842,0.46178,1.56225,0.76448,1.1291,0.0091288,0.0091288,0.0091288
46,2030.33,1.32554,0.77282,1.07786,0.76009,0.71685,0.74139,0.44129,1.7132,0.78821,1.2038,0.009109,0.009109,0.009109
47,2075.41,1.35041,0.7967,1.0809,0.78099,0.67823,0.7163,0.41057,1.8044,0.82857,1.23086,0.0090892,0.0090892,0.0090892
48,2120.11,1.35711,0.79589,1.08743,0.79176,0.69517,0.75155,0.45047,1.71066,0.7927,1.19424,0.0090694,0.0090694,0.0090694
49,2166.49,1.35047,0.80417,1.09606,0.80399,0.68296,0.7486,0.44936,1.68019,0.79912,1.18162,0.0090496,0.0090496,0.0090496
50,2208.54,1.32487,0.77912,1.08561,0.78238,0.67335,0.70913,0.42542,1.63923,0.77956,1.155,0.0090298,0.0090298,0.0090298
51,2250.51,1.34993,0.78226,1.08271,0.73601,0.67846,0.70493,0.40533,1.77813,0.83285,1.21275,0.00901,0.00901,0.00901
52,2293.57,1.34502,0.7804,1.0849,0.82751,0.65267,0.71561,0.424,1.70079,0.81018,1.18601,0.0089902,0.0089902,0.0089902
53,2339.51,1.32858,0.7717,1.074,0.83528,0.65116,0.72402,0.43587,1.66566,0.81747,1.16788,0.0089704,0.0089704,0.0089704
54,2381.94,1.32279,0.77112,1.06866,0.79665,0.68353,0.75583,0.46561,1.59509,0.77679,1.14867,0.0089506,0.0089506,0.0089506
55,2424.11,1.32311,0.76514,1.07337,0.79114,0.69803,0.74957,0.4451,1.67516,0.77447,1.17168,0.0089308,0.0089308,0.0089308
56,2470.85,1.33138,0.77103,1.06588,0.76684,0.68492,0.72929,0.42965,1.84088,0.86623,1.24326,0.008911,0.008911,0.008911
57,2515.7,1.34072,0.78889,1.07571,0.76689,0.70277,0.7388,0.43483,1.69648,0.80245,1.18656,0.0088912,0.0088912,0.0088912
58,2560.17,1.3253,0.77579,1.08192,0.79204,0.66779,0.73486,0.44095,1.67995,0.80908,1.17509,0.0088714,0.0088714,0.0088714
59,2607.14,1.32908,0.77766,1.06995,0.74084,0.68857,0.73912,0.44539,1.65,0.77201,1.16909,0.0088516,0.0088516,0.0088516
60,2650.6,1.32896,0.76827,1.07136,0.80526,0.65938,0.71581,0.42964,1.75194,0.85006,1.21319,0.0088318,0.0088318,0.0088318
61,2694.78,1.31246,0.76043,1.07372,0.79569,0.70072,0.76079,0.46804,1.59945,0.74365,1.14039,0.008812,0.008812,0.008812
62,2739.44,1.30817,0.75986,1.07025,0.76964,0.69722,0.72721,0.43109,1.84975,0.83936,1.26108,0.0087922,0.0087922,0.0087922
63,2786.66,1.31216,0.74832,1.06327,0.82062,0.67381,0.73371,0.43828,1.66585,0.76862,1.16719,0.0087724,0.0087724,0.0087724
64,2830.85,1.30769,0.74077,1.06961,0.77756,0.66497,0.71729,0.41198,1.81177,0.81496,1.22952,0.0087526,0.0087526,0.0087526
65,2873.69,1.31707,0.75474,1.07626,0.74958,0.72968,0.76725,0.48225,1.48755,0.71184,1.11271,0.0087328,0.0087328,0.0087328
66,2918.45,1.29686,0.74502,1.05924,0.76941,0.66765,0.72541,0.43457,1.71242,0.80644,1.19939,0.008713,0.008713,0.008713
67,2960.93,1.29378,0.74642,1.06828,0.86735,0.65421,0.73431,0.44678,1.63035,0.74588,1.14399,0.0086932,0.0086932,0.0086932
68,3003.16,1.2871,0.73644,1.06333,0.82656,0.65755,0.71938,0.4268,1.63505,0.7658,1.16075,0.0086734,0.0086734,0.0086734
69,3046.02,1.28576,0.73106,1.06601,0.74405,0.67762,0.72533,0.43457,1.72753,0.78383,1.19279,0.0086536,0.0086536,0.0086536
70,3091.26,1.28832,0.74133,1.06688,0.79036,0.70597,0.74899,0.45171,1.62279,0.77303,1.1525,0.0086338,0.0086338,0.0086338
71,3133.58,1.29147,0.74161,1.06002,0.71932,0.70532,0.70961,0.44127,1.53636,0.76025,1.12552,0.008614,0.008614,0.008614
72,3175.8,1.2924,0.75071,1.06366,0.75476,0.70687,0.74014,0.47349,1.49073,0.74655,1.1034,0.0085942,0.0085942,0.0085942
73,3218.54,1.28931,0.73571,1.05741,0.77545,0.67696,0.70911,0.42432,1.73652,0.83711,1.19702,0.0085744,0.0085744,0.0085744
74,3263.86,1.30119,0.74088,1.06591,0.77094,0.67629,0.74016,0.44749,1.64725,0.79008,1.16218,0.0085546,0.0085546,0.0085546
75,3306.45,1.29704,0.73971,1.05704,0.79759,0.66384,0.72846,0.45322,1.57589,0.78166,1.13136,0.0085348,0.0085348,0.0085348
76,3350.18,1.28406,0.73891,1.06089,0.83421,0.68531,0.75815,0.45471,1.71389,0.78012,1.19674,0.008515,0.008515,0.008515
77,3392.56,1.27458,0.72005,1.0568,0.79018,0.69476,0.73973,0.46292,1.53606,0.74724,1.12616,0.0084952,0.0084952,0.0084952
78,3437.46,1.28708,0.73406,1.05694,0.74173,0.63202,0.69351,0.41491,1.85282,0.84709,1.25296,0.0084754,0.0084754,0.0084754
79,3479.48,1.28569,0.72647,1.05855,0.80662,0.70209,0.76519,0.47614,1.52267,0.72518,1.11676,0.0084556,0.0084556,0.0084556
80,3521.6,1.28761,0.74104,1.05587,0.83714,0.66445,0.74506,0.45895,1.58016,0.75204,1.14509,0.0084358,0.0084358,0.0084358
81,3563.7,1.27471,0.72905,1.05653,0.8334,0.66624,0.74408,0.45119,1.62654,0.74599,1.16123,0.008416,0.008416,0.008416
82,3607.78,1.29079,0.73032,1.05512,0.80374,0.64217,0.69758,0.42511,1.66976,0.81631,1.16712,0.0083962,0.0083962,0.0083962
83,3649.74,1.26802,0.71266,1.0599,0.82214,0.68002,0.74349,0.47239,1.5255,0.73299,1.11676,0.0083764,0.0083764,0.0083764
84,3692.51,1.28519,0.72243,1.0563,0.81388,0.65631,0.72554,0.45633,1.55271,0.74782,1.12293,0.0083566,0.0083566,0.0083566
85,3737.88,1.28107,0.72707,1.0563,0.77981,0.69595,0.75151,0.45164,1.64153,0.76546,1.1672,0.0083368,0.0083368,0.0083368
86,3781.35,1.27646,0.72301,1.04329,0.84061,0.68249,0.75446,0.48007,1.51717,0.72109,1.11736,0.008317,0.008317,0.008317
87,3824.29,1.2735,0.72732,1.05645,0.79235,0.6773,0.74791,0.45684,1.70209,0.79632,1.19058,0.0082972,0.0082972,0.0082972
88,3867.28,1.26949,0.71709,1.05367,0.85591,0.65365,0.74924,0.46216,1.63366,0.78246,1.15476,0.0082774,0.0082774,0.0082774
89,3912.13,1.27042,0.72932,1.04918,0.77612,0.68559,0.73294,0.45963,1.62343,0.74266,1.15484,0.0082576,0.0082576,0.0082576
90,3954.99,1.27639,0.72179,1.05487,0.82229,0.67154,0.73207,0.44423,1.65073,0.77147,1.17019,0.0082378,0.0082378,0.0082378
91,3996.95,1.27692,0.73226,1.06624,0.79989,0.68266,0.75895,0.46535,1.63884,0.74597,1.16023,0.008218,0.008218,0.008218
92,4040.54,1.28054,0.73032,1.06237,0.79542,0.70713,0.75867,0.47686,1.548,0.73723,1.12955,0.0081982,0.0081982,0.0081982
93,4085.54,1.26019,0.70957,1.04963,0.82951,0.64355,0.72325,0.43548,1.73432,0.8149,1.21118,0.0081784,0.0081784,0.0081784
94,4128.11,1.24776,0.70373,1.04719,0.76993,0.69172,0.73831,0.4471,1.62537,0.77284,1.16294,0.0081586,0.0081586,0.0081586
95,4169.89,1.25935,0.71279,1.06344,0.79816,0.65671,0.7171,0.43807,1.67963,0.78348,1.17594,0.0081388,0.0081388,0.0081388
