epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,805.06,1.33527,0.60654,1.21354,0.93339,0.91424,0.92868,0.6332,1.28402,0.58292,1.21576,0.0005941,0.0005941,0.0005941
43,824.834,1.31901,0.59431,1.20307,0.91204,0.89371,0.92932,0.64069,1.28244,0.59801,1.23167,0.0005842,0.0005842,0.0005842
44,841.372,1.31243,0.59165,1.19319,0.87125,0.89579,0.89265,0.61429,1.26825,0.61683,1.22893,0.0005743,0.0005743,0.0005743
45,860.246,1.29747,0.59897,1.19701,0.88706,0.88909,0.91249,0.6178,1.30929,0.61635,1.23862,0.0005644,0.0005644,0.0005644
46,876.291,1.31474,0.59518,1.19275,0.8796,0.87702,0.91203,0.60365,1.33279,0.63203,1.26763,0.0005545,0.0005545,0.0005545
47,897.809,1.28023,0.58477,1.184,0.90065,0.92295,0.92482,0.6405,1.2585,0.57311,1.21042,0.0005446,0.0005446,0.0005446
48,915.367,1.29947,0.58529,1.19536,0.86913,0.89586,0.92127,0.61631,1.3095,0.63029,1.24921,0.0005347,0.0005347,0.0005347
49,933.401,1.3026,0.58236,1.18809,0.96114,0.84782,0.9154,0.61732,1.3144,0.62137,1.25385,0.0005248,0.0005248,0.0005248
50,949.769,1.28476,0.58018,1.19662,0.89252,0.88596,0.91485,0.61277,1.28473,0.59001,1.23429,0.0005149,0.0005149,0.0005149
51,970.55,1.27397,0.57763,1.19068,0.88584,0.89768,0.91639,0.59711,1.31062,0.63391,1.25833,0.000505,0.000505,0.000505
52,986.557,1.25859,0.56355,1.18333,0.89651,0.90959,0.9261,0.61517,1.36573,0.60899,1.29661,0.0004951,0.0004951,0.0004951
53,1005.17,1.26866,0.56776,1.18869,0.94972,0.90374,0.92791,0.62179,1.31094,0.59014,1.26486,0.0004852,0.0004852,0.0004852
54,1020.03,1.26175,0.57092,1.19439,0.95643,0.90162,0.93146,0.59792,1.33608,0.62677,1.27063,0.0004753,0.0004753,0.0004753
55,1039.88,1.27213,0.56721,1.18315,0.86893,0.89228,0.92208,0.61952,1.27939,0.59893,1.23528,0.0004654,0.0004654,0.0004654
56,1056.78,1.24529,0.562,1.17949,0.93539,0.90587,0.92279,0.62554,1.32195,0.6056,1.25639,0.0004555,0.0004555,0.0004555
57,1076.75,1.25089,0.55314,1.17166,0.89439,0.88742,0.92649,0.60986,1.31137,0.62024,1.26207,0.0004456,0.0004456,0.0004456
58,1092.91,1.24337,0.55219,1.1729,0.92219,0.91267,0.93182,0.62317,1.30566,0.6045,1.25471,0.0004357,0.0004357,0.0004357
59,1113.18,1.23954,0.55662,1.18285,0.88182,0.91637,0.92123,0.64147,1.26055,0.57065,1.20913,0.0004258,0.0004258,0.0004258
60,1129.26,1.2544,0.56645,1.18158,0.89217,0.89151,0.91771,0.61606,1.31134,0.60336,1.25758,0.0004159,0.0004159,0.0004159
61,1149,1.2405,0.55104,1.17862,0.88697,0.90441,0.92128,0.63337,1.31856,0.59933,1.24751,0.000406,0.000406,0.000406
62,1168.86,1.24413,0.55775,1.17553,0.89843,0.89064,0.92752,0.61253,1.30773,0.60927,1.24104,0.0003961,0.0003961,0.0003961
63,1185.42,1.21644,0.54058,1.15726,0.91958,0.91023,0.93066,0.63011,1.30837,0.59688,1.26,0.0003862,0.0003862,0.0003862
64,1204.66,1.20379,0.53584,1.14799,0.92584,0.90224,0.92923,0.63076,1.28583,0.60192,1.22326,0.0003763,0.0003763,0.0003763
65,1221.44,1.1873,0.53887,1.14622,0.94062,0.8877,0.9286,0.63862,1.26165,0.59429,1.216,0.0003664,0.0003664,0.0003664
66,1240.87,1.20857,0.54252,1.16227,0.92313,0.90752,0.93423,0.65086,1.24549,0.61436,1.21216,0.0003565,0.0003565,0.0003565
67,1258.14,1.22328,0.54417,1.16055,0.92564,0.87855,0.92006,0.6161,1.32001,0.62565,1.26899,0.0003466,0.0003466,0.0003466
68,1276.44,1.20927,0.53126,1.15891,0.87854,0.88564,0.91188,0.6187,1.28928,0.59864,1.24395,0.0003367,0.0003367,0.0003367
69,1290.81,1.21559,0.53112,1.16404,0.90381,0.88683,0.92057,0.61373,1.29574,0.60103,1.24785,0.0003268,0.0003268,0.0003268
70,1308.79,1.20608,0.53172,1.16108,0.90407,0.88393,0.91334,0.61322,1.28415,0.60622,1.23368,0.0003169,0.0003169,0.0003169
71,1323.84,1.1613,0.50887,1.13956,0.93613,0.89454,0.92289,0.6295,1.29323,0.58708,1.23344,0.000307,0.000307,0.000307
72,1339.74,1.18333,0.52369,1.14344,0.93857,0.875,0.92136,0.62834,1.26857,0.61726,1.22347,0.0002971,0.0002971,0.0002971
73,1359.06,1.19068,0.52266,1.15416,0.91876,0.88877,0.92487,0.62714,1.28685,0.62213,1.24024,0.0002872,0.0002872,0.0002872
74,1374.96,1.17962,0.50953,1.14577,0.93877,0.88469,0.92767,0.63429,1.28031,0.59163,1.23451,0.0002773,0.0002773,0.0002773
75,1393.14,1.16473,0.51484,1.15004,0.90737,0.89252,0.92546,0.64199,1.23741,0.59964,1.20414,0.0002674,0.0002674,0.0002674
76,1410,1.18341,0.51885,1.14225,0.91165,0.89543,0.92192,0.6345,1.24522,0.57751,1.19654,0.0002575,0.0002575,0.0002575
77,1427.96,1.16404,0.50865,1.13208,0.92602,0.85353,0.91402,0.60873,1.30002,0.60629,1.25328,0.0002476,0.0002476,0.0002476
78,1443.41,1.1655,0.50209,1.14119,0.92659,0.89164,0.92419,0.64065,1.27617,0.59632,1.23396,0.0002377,0.0002377,0.0002377
79,1462.67,1.1434,0.49818,1.12224,0.91777,0.87535,0.91886,0.62064,1.27757,0.60298,1.2261,0.0002278,0.0002278,0.0002278
80,1479.15,1.13655,0.50354,1.11472,0.89177,0.89496,0.92884,0.63155,1.28669,0.57606,1.25376,0.0002179,0.0002179,0.0002179
